"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Itga8",28227.310379146,0.647455577905338,0.145068509382773,4.46310216228241,8.07815128970925e-06,4.36292945782045e-05
"Rgs19",349.675861235826,-0.529240291601612,0.118713509431006,-4.45813028473559,8.26776476641408e-06,4.44531388113474e-05
"Ttc30b",500.769519188666,0.464270499643445,0.104258140712438,4.45308631509153,8.46447070751621e-06,4.53075909746069e-05
"Slc2a8",723.811218940263,0.425853942265712,0.0956640980301986,4.45155446018297,8.52509053272747e-06,4.54292602166233e-05
"Rem1",1128.30251553109,0.488915081600703,0.109919959110868,4.4479190636122,8.67061862409783e-06,4.60003173906783e-05
"Tank",539.091700867489,-0.359089767056623,0.080788170108311,-4.44483105107095,8.79609641542505e-06,4.64604387757473e-05
"Raly",3370.02232463369,-0.260670526747116,0.0589568226781481,-4.42138017121692,9.80724472003785e-06,5.15740632426552e-05
"Hck",23.1477141732852,-2.5297371272759,0.572787045983704,-4.41654039666928,1.00293164483926e-05,5.2511573893549e-05
"Jmjd7-pla2g4b",279.624673924796,0.621665145336811,0.140790964688334,4.41551875656921,1.00768041458378e-05,5.25308181341717e-05
"Kif18a",48.0182778449392,-1.29447205147021,0.293664156855666,-4.40800152572393,1.04328810526852e-05,5.41516207020329e-05
"Snai1",2654.49131248166,-0.511306874566953,0.117286864961471,-4.35945555143723,1.30386433022762e-05,6.73850574113324e-05
"Slc43a3",22908.0274058148,0.559858287880366,0.129104185745495,4.33648440325568,1.44779695022323e-05,7.45025125887404e-05
"Hdc",37.9808710012838,-1.88928303252546,0.436480924005419,-4.32844353239594,1.50166822290188e-05,7.69444529598015e-05
"Wisp2",6944.53131152428,-0.795240167042615,0.18501153856053,-4.29832740827912,1.72091828569171e-05,8.78034478529514e-05
"Psd4",4.64784571654921,-5.21965263231852,1.21507740184327,-4.29573673611271,1.74114115377191e-05,8.84588238717168e-05
"Pdk1",333.808375816532,0.548889602419227,0.127957354674732,4.28962918008508,1.78971690238932e-05,9.05430618550546e-05
"Zscan29",749.276793955161,0.302100553066331,0.0706476013410451,4.27616150204402,1.90143307949219e-05,9.57906832903838e-05
"Mcm8",62.2459791281182,-1.69971860703718,0.398266133332907,-4.26779599061816,1.97413739020084e-05,9.86246137854501e-05
"Wdr76",110.59562383464,-0.788717838375383,0.184775074065973,-4.26852941265107,1.96765885722093e-05,9.86246137854501e-05
"Celf1",1761.06762470045,0.31658724008559,0.0741974564256536,4.26682066120167,1.98278423609805e-05,9.86455725759982e-05
"Cdh22",288.572316681665,0.863623824311577,0.202751867340717,4.2595110744913,2.04874548772746e-05,0.000101506026437406
"Camk1d",170.810643705837,0.883272650269543,0.20799376741263,4.24663037386719,2.17009526120138e-05,0.000107075893752282
"Stk35",941.624092833947,-0.362216300528508,0.0853679019164402,-4.24300342865464,2.2054806479955e-05,0.000108375872825681
"Stard7",1549.34032772432,0.22540064273152,0.0536353813622011,4.20246182663238,2.64027783020578e-05,0.000129211964017009
"Ncoa3",2837.56827341116,0.292244542837947,0.0697781820294471,4.18819370666059,2.81183474282335e-05,0.000137048368156309
"Gm13375",370.368108873386,0.765880681949887,0.183223269231833,4.18004047826926,2.9145721081951e-05,0.000140918460909935
"Mertk",1128.78777365017,0.662408191800035,0.158469832565442,4.1800270819778,2.91474381198197e-05,0.000140918460909935
"Atp5c1",2689.8242043497,-0.276572513045624,0.0662632384961691,-4.17384539787643,2.99501035348864e-05,0.000144217566820598
"Ssb",2326.52733909625,-0.278714883356731,0.0667961368362137,-4.17261980344984,3.01117175768434e-05,0.000144415797498541
"Pltp",4929.31029540201,0.275620565020989,0.0662453592947883,4.16060185883349,3.17410011454933e-05,0.00015162334810138
"Ralgds",2619.77159534692,0.368045606424329,0.0886610053912428,4.15115534501577,3.30801131533008e-05,0.00015677097103086
"Pmpca",1357.28792825864,-0.260559676056514,0.0627671258104456,-4.15121248093141,3.30718547364619e-05,0.00015677097103086
"Olfml2a",166.793997209939,1.16645643272425,0.281260080987996,4.14725199760586,3.36489640992974e-05,0.000158839007697077
"Ralgps1",119.926589089153,0.767172766151366,0.185108008702807,4.14446015343977,3.40615174498557e-05,0.000160155919303439
"Aqr",1832.45845827656,-0.204562062758608,0.0494128021508916,-4.13985958808687,3.47518465603114e-05,0.000162763531350834
"Adrm1",1722.30581697674,-0.287034166266695,0.0694790618551512,-4.13123261314465,3.60823228638315e-05,0.000168175033698526
"Nsmf",2598.61096418326,0.26880783060949,0.0650918050924913,4.12967239466676,3.63280514828342e-05,0.000168175033698526
"Baz2b",1964.04814169492,0.295582835426359,0.0715681573073225,4.13008866718602,3.62623351440336e-05,0.000168175033698526
"Dido1",1850.51602288475,-0.218954875924694,0.0530356410052819,-4.12844780933049,3.65220312442176e-05,0.000168422751776219
"Pigt",2395.86126540128,-0.318416802476153,0.0772170881991383,-4.12365720985197,3.72903736142524e-05,0.000171307118634056
"Bcl2l11",864.625890846288,0.360017392237534,0.0873730099372592,4.12046457477035,3.78109203203542e-05,0.000173035471237041
"Hsd17b12",1448.02833961968,-0.396250083745788,0.0961910366051963,-4.1194075636397,3.7984776530488e-05,0.000173170140912757
"Ckap5",1882.12844259904,-0.296712874982745,0.072237276730115,-4.10747592397885,4.00006458733116e-05,0.000181669600007957
"Fam110a",792.552007144694,0.648197374392562,0.158264581665559,4.0956565743959,4.20973594587111e-05,0.00019047069430564
"Angptl2",7244.86971439525,0.479058783070014,0.117026725308675,4.09358445095704,4.24755270088873e-05,0.000191459236404721
"Meis2",1000.73011083297,0.245541016931414,0.0600147676689554,4.09134328880238,4.28881716495773e-05,0.000192595197782184
"Hypk",926.453883164911,-0.381423546802462,0.0937186221716599,-4.06988000851983,4.70373577400997e-05,0.000210439522128282
"Tpd52l2",2254.79641043338,0.195039985945342,0.0482102663898761,4.04561103994023,5.21868214256463e-05,0.000232609661298699
"Bloc1s6",511.178599850314,-0.31358147252763,0.0775401647976461,-4.04411666322831,5.25207636678559e-05,0.000233231094954664
"Wfdc16",20.273285776928,1.83955888852305,0.455035735592683,4.04266905790823,5.28461842097346e-05,0.000233810239363365
"Nop56",1400.09246676478,-0.334398888928887,0.0828883434557812,-4.03432949661107,5.47584344728041e-05,0.000241380010782692
"Pkn3",36.2366872571144,-1.85346696860309,0.461222149867705,-4.0185992132744,5.85451570482681e-05,0.000257126898537998
"Pdhx",387.120172947027,-0.32159591991294,0.0803537259650794,-4.0022527399999,6.27422232922709e-05,0.000274554473457784
"Lrrc4c",21.1919196425902,-1.75210526116189,0.441643216571142,-3.9672414189105,7.27093314547992e-05,0.000317012685142925
"Acvr1",1531.98176180854,0.411534541624317,0.103769427590225,3.9658553697475,7.31332005516395e-05,0.000317705461816724
"Chmp4b",4177.08571546736,-0.164393027091057,0.0417850215422912,-3.93425732531148,8.34543381386115e-05,0.000361233759668575
"Znfx1",2784.80837140317,-0.433930980628591,0.11052787096921,-3.92598696440533,8.63748333872846e-05,0.000372530306587605
"Tmx4",1372.23974642859,0.376712334615455,0.0964188285817002,3.90704118849825,9.34332313720342e-05,0.000401528474605982
"Npdc1",2511.35208919467,0.299926125693159,0.0768387525907901,3.90331851546883,9.4882703272188e-05,0.000405240863047955
"Garnl3",499.012278434555,0.498039992343307,0.127664303153191,3.90116876873313,9.57293802600331e-05,0.000405240863047955
"Ptgs1",1383.05161234143,-0.456916678722536,0.117142556595259,-3.90051824036277,9.59869934158626e-05,0.000405240863047955
"Fam171a1",4889.2895911017,0.286805177457142,0.0735205533215221,3.90102038817469,9.57880823187895e-05,0.000405240863047955
"Taf3",571.733460321104,0.389790573730992,0.0998985551122455,3.90186397884359,9.54547945858112e-05,0.000405240863047955
"Fam69b",188.206373754534,0.677111644322924,0.173864516482777,3.89447863210201,9.8410165877098e-05,0.000412565695407834
"Sh3glb2",948.58113818298,0.308742770696615,0.0792633169746763,3.89515330017358,9.81366418922091e-05,0.000412565695407834
"Fbn1",63310.9427293768,-0.401003262004532,0.103297971245441,-3.88200520464944,0.000103598659558507,0.000432804156134667
"Cd302",4224.29196593237,0.33943934120383,0.0878912077820431,3.86203978497586,0.000112444249073292,0.000468127273051655
"Adal",366.72998998247,0.420237037653955,0.109133750591747,3.85066063775264,0.00011779963503919,0.000488725821494772
"Tsc1",1333.60559391362,0.260632152626287,0.0677549379585364,3.84668867656236,0.000119724940570782,0.000495000702566787
"Api5",2240.6094567671,-0.23707240702859,0.0616898112325663,-3.84297507630301,0.000121551816916453,0.000500826902002844
"Snap23",1292.16456776138,-0.278635853168677,0.0726832597479059,-3.83356297082844,0.000126300449703183,0.00051861040819903
"Cybrd1",110.507312683403,1.01511894874621,0.266353011558215,3.8111787916629,0.000138305685808941,0.000565967635784712
"Mgme1",363.801794521348,0.471413200403504,0.123727065248148,3.81010573117559,0.000138907372862747,0.000566496394770184
"Cstf3",436.629003763788,-0.340411071975422,0.0895739331866413,-3.80033632402992,0.000144499835755603,0.000586637617462221
"Lrrn4",19.5356038006691,-3.9131710019736,1.02984148108526,-3.79977994074373,0.00014482463283471,0.000586637617462221
"Ttbk2",1013.19346572434,0.289900524189044,0.0763961122160368,3.7947025807969,0.000147820546279793,0.000596757020166573
"Blvra",312.551132182815,-0.337497410967361,0.0891666131268923,-3.78501996579225,0.000153696238637107,0.000618395268878832
"Abhd12",1494.70538057551,0.247646839839942,0.0654777389523764,3.78215319896831,0.000155477620918237,0.000623470459802561
"4930402H24Rik",2197.76275464792,0.233055296710526,0.0618376192002119,3.76882712699468,0.000164016428977346,0.000653341190511089
"Proser2",25.3291050228072,1.37173672071583,0.363901991525725,3.76952243367664,0.000163560207700871,0.000653341190511089
"Gabpb1",428.173812640033,-0.367422077863874,0.0984943036402083,-3.73038911169966,0.000191184274702345,0.000759039554199043
"Ebf4",230.606040795994,0.614397162345047,0.165346799555414,3.71580922036014,0.000202554378230549,0.000801527061050917
"Ndufs3",1230.07505471738,-0.209384013913733,0.0565407800007012,-3.70323886425225,0.000212864282168695,0.000839553533948241
"Apbb1ip",857.391494198394,-0.589761350298759,0.159976562530093,-3.68654846042099,0.000227316170995384,0.000893613406634311
"Rcn1",8625.26631780105,0.251015380140778,0.0681490619377147,3.68332847149378,0.000230208209251259,0.000902024976772091
"Rapsn",27.8543090190226,-1.10699397137761,0.301472674119203,-3.67195459625606,0.000240702452990335,0.000940072446695153
"Dtd1",476.997425840851,0.307495410487215,0.084416677260012,3.64259078262578,0.000269907741436652,0.00105071227916411
"Nup35",514.276868375438,-0.315374776238679,0.0868926456003253,-3.62947605127929,0.000283997076435219,0.00110198218331983
"Taf4a",810.461238738295,0.356519923383424,0.0983303413408987,3.62573665993302,0.000288138874181089,0.00111444680691331
"Cdnf",71.9705226875414,0.837819562813942,0.231425464645285,3.62025658713962,0.000294311011709726,0.00113465885221852
"C1qtnf4",24.3925799183782,1.2061446223498,0.333312062310997,3.61866478514784,0.000296126916911703,0.00113800055569594
"Cd59a",1013.62380350547,0.396282415606651,0.109555383406415,3.61718797639156,0.000297821019053406,0.00114085431899372
"Trim69",12.8174894331995,-1.8965335949191,0.525559184740645,-3.60860137161338,0.000307852220659167,0.00117179305577886
"Surf1",1052.07225806791,0.309345520844564,0.0857068548361693,3.60934398346416,0.000306972331618697,0.00117179305577886
"Slc35c1",475.513649636781,-0.293209425686204,0.0812805550553452,-3.60737479568826,0.000309310711397959,0.00117361880685491
"Fnbp1",2185.36556757474,0.277424791346291,0.0771642418516809,3.5952506587123,0.000324079392730937,0.00122577663055014
"Adam33",343.369420052721,0.98655693961552,0.274506481728766,3.59392948903231,0.00032572802061936,0.00122813804000821
"Ptpn1",2103.59171776589,-0.261678184964355,0.0728363409970931,-3.59268713093095,0.000327285460942944,0.00123014190492348
"Zc3h15",1213.83683954132,-0.284517073843264,0.0793800029922528,-3.58424115795299,0.000338059630125245,0.00126666717662553
"Anapc1",4819.54340681215,-0.163711298530002,0.0459149252164101,-3.56553555860941,0.00036311392285194,0.00135630402959339
"A530013C23Rik",37.6792224111327,1.14512776344562,0.322440386420384,3.55144024034461,0.000383128985255355,0.00142662004137009
"Mtch2",2245.25022696213,-0.20874701802812,0.0588360035391275,-3.54794692826642,0.00038824644339773,0.00143233072502732
"Atp5e",1521.82876667539,-0.326375027705827,0.0919784150453435,-3.54838716828215,0.000387598022909707,0.00143233072502732
"Matn4",573.864380733166,0.675991827582335,0.190496992131703,3.54856956016911,0.000387329678252403,0.00143233072502732
"Prpf18",1105.3513517594,0.192176228673417,0.0547106587157697,3.51259211978788,0.000443758141270217,0.00163210432939568
"Fam210b",2689.80764256158,0.52592840736181,0.149855402518049,3.50957255143648,0.000448827592318625,0.00164570117183496
"Pax1",73.7105907721883,0.800375531247287,0.228527577494043,3.50231486293225,0.000461234203121548,0.00167996235083028
"Pacsin3",551.361850425019,0.319205883155958,0.0911540307502258,3.50182960126717,0.000462075039713084,0.00167996235083028
"Pygb",2176.47951068827,0.33529068537428,0.0957520148202608,3.50165671191008,0.000462374958944113,0.00167996235083028
"Echdc3",181.749775091236,0.499432904454038,0.142670234022638,3.5006103962428,0.000464193930866025,0.0016814759006295
"Mpped2",17.5822094126619,1.44932745851445,0.415755652724435,3.48600782458891,0.000490286663825576,0.00177064370459899
"Acvr2a",2032.51525475661,0.339250152912956,0.0975089092751975,3.47917083100066,0.00050296784996785,0.00181098634267703
"Sp3os",95.6666879016589,0.619694799395263,0.17836049242633,3.47439497932101,0.000512006746477322,0.00183801224259374
"Bpifa2",337.902287819877,1.19214843536108,0.344929643832464,3.45620753877598,0.000547833342043123,0.00196075276749166
"1700037H04Rik",222.865592917002,-0.431820469825589,0.125195177722052,-3.44917813675125,0.000562295625748249,0.00200652516450045
"Lime1",759.956345155343,0.477064494984996,0.13851677647918,3.44409180686284,0.000572981106341972,0.00203858856529384
"Eif3m",1757.46389884658,-0.243194123227454,0.0707890418339757,-3.43547697393371,0.000591511727708934,0.00209829160213909
"Tshz2",2791.86608617626,0.247557134464897,0.072179601593779,3.42973816699805,0.000604163947714699,0.00213685124870184
"Epc2",1216.31123472317,0.245293334580368,0.0716047969214112,3.4256550556185,0.000613318750668054,0.00216285053544411
"Rxra",3595.55337674923,0.189205068901975,0.0552787001117301,3.4227481565151,0.000619914835698547,0.00217970055132715
"Pfdn4",233.826503591676,-0.423172737546959,0.123827116115191,-3.41744805841476,0.000632111545711776,0.00221608696873807
"Prr5l",814.81397570619,-0.576786751581897,0.168980550191046,-3.41333219077458,0.000641736664893276,0.00224327189856279
"Dpp4",510.936210943825,1.08262885578737,0.317465623049863,3.41022390199812,0.000649095677984452,0.00226240034274232
"Ppp6c",753.725433520944,-0.230291740610874,0.0678396745348778,-3.39464689637442,0.000687171647383244,0.00238817044989133
"Ppapdc3",255.627996786334,0.351276334903234,0.103646806899604,3.38916697398593,0.000701053073281468,0.00242937177706497
"Gm13498",1160.30005788036,-0.417771482718122,0.123361593268013,-3.38656036818915,0.000707747033631793,0.00244550055713118
"Mvb12b",1251.55959095574,0.209036975248604,0.0617817937512656,3.38347209681529,0.000715754802217305,0.00246606324097284
"Exosc2",408.033168577256,-0.373414884281748,0.110640512960725,-3.3750284980539,0.000738080473670095,0.00253569767315314
"Nsfl1c",1648.64518805259,-0.237226947442336,0.0704089604691665,-3.36927211908238,0.000753669824158387,0.00258185748333116
"Arhgap21",6485.93660009402,0.287214667553528,0.0853170446939242,3.36643947975359,0.000761452887008894,0.00260108835191927
"Ext2",4318.35807463821,-0.145546328540294,0.0433339898596195,-3.35871054135082,0.000783070442696872,0.00266733369543622
"Prkcq",4.73684240623777,-5.03083424572605,1.50142364833619,-3.35070934263023,0.000806048580913481,0.00273782506661548
"Eif3j1",57.1882228472392,2.15505098829796,0.645659650644156,3.3377507579232,0.000844594735573852,0.00286064714111031
"Sec23b",1419.9271077187,-0.323345435031588,0.0974136201974299,-3.31930416276757,0.000902420770474204,0.00304789437689738
"Spred1",2295.69612238591,-0.207701194150647,0.0628567672235761,-3.30435692646858,0.000951945511379713,0.00320613109029291
"Cubn",11.7285948354816,-2.46701090695984,0.751841419605843,-3.28129156312402,0.00103332867457677,0.00347047921797632
"Ganc",717.18065300974,0.250440229194476,0.0767415541824973,3.26342399319813,0.00110074705459772,0.00368658021916945
"Rbbp9",1185.42053912958,0.262601372208144,0.0807653595102036,3.25141092419663,0.00114833752816303,0.00383525542135786
"BC029214",406.493222642111,0.405002457132904,0.124631464095075,3.24960041249252,0.00115567270263582,0.00384903214016762
"Btbd3",2092.36288145141,0.640980248486055,0.197309981192191,3.24859515272927,0.00115976412267346,0.00385195895591544
"Sdccag3",1745.2705572522,0.269443877344254,0.0829689131653557,3.24752810498139,0.00116412166376282,0.00385575103550173
"Entpd6",195.717284454112,-0.466210862534895,0.143758055564112,-3.24302426535659,0.00118268138126449,0.00390643244114635
"Capn3",43.0762724653352,1.15201736772967,0.355787557989727,3.23793607128592,0.00120397785022718,0.00396585011654504
"Cse1l",1406.66770146539,-0.303610997947208,0.0940051921858932,-3.2297258362796,0.0012390897717784,0.00406842365097449
"Ccdc34",289.148317021997,-0.479466449734872,0.148484051807459,-3.22907708874083,0.0012419041336586,0.00406842365097449
"Sulf2",3690.91464012558,0.601623768318635,0.186476906138621,3.22626421027925,0.00125417522799772,0.00409742806095168
"Top1",1758.86887774577,-0.201468542652208,0.0625204480670393,-3.22244239894406,0.00127102718866689,0.0041411999978576
"Ptges2",406.193046891188,-0.297555217053546,0.0925330993258459,-3.21566249505742,0.00130143791710703,0.00422879149759167
"Pxmp4",604.626096727073,0.273995970720126,0.0853799425163902,3.20913744662604,0.00133133832279446,0.00431425580819069
"BC005624",1182.60541823071,0.165644206544109,0.0517268884963961,3.20228437006509,0.00136342332017922,0.00440631957114524
"Brd3",1820.52263674052,0.219872910672417,0.0688631845295267,3.19289489985961,0.00140854202697825,0.00453989755469603
"Tmem8c",36.6638879148525,-1.20241656570452,0.377358848806754,-3.18640087414588,0.00144054842618878,0.00463061008847278
"Mrps5",612.199450436377,-0.222941224380103,0.0700101892694976,-3.18441110795904,0.00145048852448039,0.00465009556377536
"Suv39h2",61.3131852097324,-0.654603280691008,0.206333321489493,-3.17255243101557,0.00151105272176898,0.00483133923573601
"Chac1",6.9541811968699,-2.82989457984053,0.895651884751431,-3.15959205581966,0.00157990181107228,0.0050380379560523
"Pter",305.143845360244,0.342436097115127,0.10842418856593,3.15829983737345,0.00158692245731647,0.00504141814985074
"Cry2",1450.86386066924,0.560330952598904,0.17744062842417,3.15785036141463,0.00158937119319731,0.00504141814985074
"Prpf40a",1342.50425522526,-0.285891188183569,0.0905568582193849,-3.15703519098424,0.00159382110226451,0.00504219393566002
"Ccdc3",136.207108390605,0.878723771632514,0.278463907046319,3.15561101240438,0.00160162304003499,0.00505354217105776
"Slx4ip",51.4975551613982,-0.779059197931071,0.247733243366956,-3.14475032637055,0.00166228629388697,0.00523118442616923
"Commd3",925.37988809094,-0.244088906422747,0.0778085758918294,-3.13704374646419,0.00170660661399206,0.00535660034077612
"Rnf24",802.910049825581,0.232571113141561,0.0742667741177053,3.13156341990779,0.00173878227130541,0.00544334188849919
"Nfatc2",71.2543185737522,0.642875274855925,0.205525428789249,3.12795977920156,0.00176024267379054,0.00549617439029912
"Ivd",2833.24709003758,0.397622275249279,0.127312591049715,3.12319678651431,0.00178898091266248,0.00557139769943459
"Atrn",2246.87468892773,0.179645977632369,0.0577067266070114,3.11308556549701,0.00185142332229397,0.00575092373945718
"Sema6d",536.47134568217,0.435090955151347,0.140524340780061,3.09619637947507,0.00196020493825117,0.00607308971825103
"Kiz",595.216461560118,0.228928860082603,0.0739670453144517,3.09501155696258,0.00196805228475145,0.00608168734385823
"Crb2",5.31264510669164,-3.92585397487547,1.27024852788987,-3.09061879520307,0.00199739886690278,0.00615650704734303
"Col5a1",37296.8106827663,-0.368040657239047,0.119330684289736,-3.08420805117853,0.00204094814167949,0.00627460723557362
"Gm14005",209.943987527882,-0.495825297471702,0.160930081190721,-3.08099824347997,0.00206307865883357,0.00632642279268915
"Fubp3",1192.04693565146,-0.212837041505874,0.0692362636626662,-3.07406885130112,0.00211160693333543,0.00645871610476832
"Edem2",866.60359045375,-0.28238247167743,0.0929808346142175,-3.03699652567167,0.00238948209895459,0.0072900484393042
"Lrsam1",729.624564744495,0.279935257100339,0.0924377192842897,3.02836611794159,0.00245879999518949,0.00748249034069086
"8430427H17Rik",589.962553428481,0.343885766910738,0.113632536148143,3.02629668022557,0.00247569257766694,0.00751482379904473
"Lpin3",794.517665733011,0.343922505249239,0.113706006398956,3.02466436155123,0.00248909184654353,0.00753641697981236
"Zc3h6",435.62276231292,0.46011791632694,0.153038318727592,3.00655365370257,0.00264227419803996,0.00798006741423152
"Plcg1",2017.53371956693,0.16831393735331,0.056290800871373,2.99007892493687,0.00278905372038423,0.00840219952447411
"Slc25a25",3999.62963953329,0.401301528626761,0.134309176391469,2.98789360048708,0.00280907329194068,0.0084201971925922
"Gm3230",20.1599381615765,1.07224112578965,0.358841896801404,2.9880600212719,0.00280754412152758,0.0084201971925922
"Lrp2",8.71267284075103,-3.0806699864887,1.03171957675238,-2.98595670364805,0.00282692664536492,0.00845258116656493
"Med19",450.396016842263,-0.301830146229563,0.101446315584387,-2.97526967333268,0.00292731084707901,0.00873095946678541
"Bfsp1",88.4128957982737,0.630781302574633,0.212882717952655,2.9630460783337,0.00304610966291656,0.00906274314103462
"Fbln7",458.240986326903,0.595759115499824,0.202046227086502,2.94862776747008,0.0031918816941361,0.00944954605251651
"Disp2",21.1086701069625,-1.56498118342905,0.530662867973741,-2.94910625536077,0.00318694383778981,0.00944954605251651
"Ssfa2",1656.57965515884,0.167864841207119,0.05707885340242,2.94092875383517,0.00327229788966123,0.00966375657562515
"Fam65c",227.024938577405,0.405036713146492,0.137977788698668,2.93552112239644,0.00332987940020379,0.00979410270851675
"Cdc123",976.980599299365,-0.211604000579791,0.0720905810045673,-2.93525170183307,0.00333277223108827,0.00979410270851675
"Rbm17",1163.78778424792,-0.202362637234634,0.0690448229227158,-2.93088791698612,0.00337994706027041,0.00990845116201522
"Pdia3",23176.2261278322,-0.288852543558801,0.0986502497095026,-2.92804675517184,0.00341098747628886,0.00997505849773254
"Ncs1",381.197597461829,-0.559371014982999,0.191450616048166,-2.92175092736327,0.00348069769726669,0.0101541521630724
"Rabepk",330.114451935613,-0.308827005309226,0.10595291101089,-2.91475715355742,0.00355965413025369,0.010359284714015
"Phf20",1091.33474922359,0.187364718917074,0.0644568479337146,2.90682409896547,0.00365118448308867,0.0105999278334705
"Arhgap15",100.537070993823,0.489761260984029,0.169140976403716,2.8955801923186,0.00378458318490803,0.0109606648277892
"Pkig",1380.76960834091,-0.437016948073348,0.150981175609847,-2.89451281795984,0.0037974740497117,0.0109714973147092
"Src",1674.28028702265,-0.313473525008116,0.108881451017369,-2.87903515317874,0.00398893868221802,0.0114969650961043
"Gm14057",68.1399644582748,0.69637742526437,0.242595677657911,2.87052692771529,0.00409788292521034,0.0117826417921515
"Ttpal",963.492256717821,-0.199025768278864,0.0694049033874081,-2.86760385167502,0.00413593040682677,0.011863589851161
"Dync1i2",2729.08161511221,-0.168596395148374,0.0588131747307939,-2.866643331534,0.00414850256916392,0.0118712519819273
"Blcap",988.118588668356,-0.164386385155564,0.0574390900857181,-2.86192530052696,0.00421076136597513,0.0119921683558294
"Polr1b",507.221182452119,-0.212326615792947,0.0741769419788675,-2.86243420298235,0.00420400538206245,0.0119921683558294
"H13",3830.48582518752,-0.213121975984127,0.0746493246187272,-2.85497527369003,0.00430401796819383,0.0121933985314546
"Stam",1031.61176056145,0.213472097332594,0.0747872362066173,2.85439211502383,0.00431192742063114,0.0121933985314546
"St6galnac4",483.157460678299,-0.235019608604304,0.0823265358351066,-2.85472486143507,0.00430741272726084,0.0121933985314546
"Fkbp7",1930.79723562728,0.213152624098536,0.074718195079875,2.85275392253082,0.0043342169879093,0.0121988877194912
"Trim44",3368.69212318892,0.113662743605237,0.0398411236332644,2.85290004999599,0.00433222451400049,0.0121988877194912
"Coq4",168.626026602549,-0.418460055821631,0.14717491781535,-2.84328377439044,0.00446512951512594,0.0125379163668291
"Tmem62",294.072540022928,0.290018714422744,0.102081408207219,2.84105322914455,0.00449648065286304,0.0125823402674183
"Fam98b",614.833146582773,-0.226766764277611,0.0798287212329305,-2.84066637640271,0.00450193826081939,0.0125823402674183
"Urm1",716.948809539518,-0.237583960983267,0.0836880004327094,-2.83892505203659,0.00452657874831738,0.0126217858586803
"Dnlz",617.827296041123,-0.253572181683365,0.0896785205253387,-2.827568744421,0.00469029438839088,0.0130479419296535
"Gm13889",7511.95588769907,0.59042160553284,0.209330803587418,2.82051946208803,0.00479459650287602,0.0133072250160841
"Secisbp2l",2325.73407463923,0.201605428152146,0.0720245777589867,2.79911988969614,0.00512421078169524,0.01418921184123
"Commd9",444.181693374178,-0.226665968735117,0.0815089970233913,-2.78087054205892,0.00542133513346691,0.0149773751728729
"Ino80",1214.15711594407,-0.234620425621755,0.0845183322615602,-2.77597083784938,0.00550371447703553,0.0151700084091163
"Abtb2",859.815608179876,0.293569778421046,0.105943206905591,2.77101087455898,0.00558825604661458,0.0153677041281901
"Wdr5",1094.36067529953,-0.185870956477822,0.0672049963539451,-2.76573121883536,0.00567953255304425,0.0155829737553777
"Cdc25b",483.408564049073,-0.611456679100025,0.22246958651342,-2.74849559745614,0.00598694389219686,0.0163889171843471
"Snhg7",40.5215042155174,-0.791801307091264,0.288521446004657,-2.74434125454398,0.00606324716398063,0.0165599848510542
"Tspyl3",302.584618180227,0.282813356303888,0.103319671002113,2.73726535867603,0.00619522977624836,0.0168820011402768
"Trp53inp2",3648.54516402156,0.217906869832752,0.0797609784182757,2.73199845531011,0.00629514361219206,0.0171153677800868
"Slc2a4rg-ps",227.137853117712,0.493542007821275,0.18138879632284,2.72090679152452,0.00651031153648793,0.0176603247335951
"Nelfcd",815.707740465394,-0.212277885548609,0.0781231308610384,-2.71722194449936,0.00658324452373385,0.0178178559457266
"Gata5os",15.8296971385878,1.33567806271739,0.492418988346218,2.71248285368369,0.00667812362088858,0.0180339419401924
"Man1b1",2641.02724098656,-0.186022377671655,0.0686962581135556,-2.70789680224151,0.00677110734204806,0.0182439498946418
"Cass4",1242.24295495197,0.371874538522303,0.137542449254048,2.70370740479858,0.00685706397943131,0.0184341249133142
"Fbxo3",1768.98936529762,0.200772069387996,0.0742938631384014,2.70240449085249,0.00688399589126276,0.0184651254443491
"Dtwd1",172.795273790764,-0.352258236327557,0.130832274155595,-2.69244143771915,0.00709309913591671,0.01898353987492
"Kcnip3",143.452302299176,-0.4315136521093,0.160456153826026,-2.68929325438754,0.00716034856526019,0.0191208417143585
"Golga1",679.122703375945,-0.24755855737921,0.092535779505451,-2.67527391785388,0.00746682154504517,0.0198949311833537
"Traf6",848.653536507136,0.212196461172533,0.0794508245150618,2.67078991901848,0.00756729911333026,0.0201179415451951
"Dhrs9",38.9495468366131,0.740757919521336,0.277442468244974,2.66995144689697,0.00758622158829975,0.0201236276202907
"Osbpl2",988.000668621225,0.170223513670325,0.0637731745543301,2.66920244852021,0.00760316069690276,0.0201240390189545
"C1ql3",9.01119152998191,1.43220684728525,0.539699794196686,2.65371019719771,0.007961216864136,0.0210253282381037
"Snrpb",3033.17089577724,-0.143545275329436,0.0541343085168929,-2.65165066779493,0.00800993667621444,0.0211075034610574
"Neurl2",50.3512468314877,-0.63677623911712,0.240900146074478,-2.64332026980278,0.00820973388200646,0.0215865590450126
"Nr4a2",6064.08040418662,0.468468452883855,0.177299482652099,2.64224376674068,0.00823587563321953,0.0216079100311383
"Arfgap1",2073.09689763495,-0.216849684847072,0.0821722676724847,-2.63896434879189,0.00831597257392063,0.0217704172841285
